handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,NG_score_mean,belief_share,truth_share,belief_share_2010_to_2013,truth_share_2010_to_2013,belief_share_2019_to_2022,truth_share_2019_to_2022,ideology_mean,followers_count_log,following_count_log
ReElectNydia,721127537674489856,Nydia M Velázquez,Democrat,3446,5722.0,273.0,6519.0,2016-04-16 00:06:17+00:00,116.0,95.32507374631268,0.0674891146589259,0.1545718432510885,,,0.0674891146589259,0.1545718432510885,0.2391527471722695,8.652073673610056,5.60947179518496
SenGillibrand,72198806,Kirsten Gillibrand,Democrat,3331,1599159.0,1084.0,21206.0,2009-09-07 03:53:24+00:00,117.0,93.8913043478261,0.1019798281658573,0.1606275681733283,,,0.1019798281658573,0.1606275681733283,0.0573546553213331,14.284988424020764,6.988413181999592
RonEstesKS,722555010588872704,Ron Estes,Republican,573,1853.0,250.0,621.0,2016-04-19 22:38:33+00:00,116.0,81.39097744360902,0.0876494023904382,0.1414342629482071,,,0.0990712074303405,0.1486068111455108,0.6888754923312503,7.52456122628536,5.521460917862246
tomemmer,72431423,Tom Emmer,Republican,3263,11410.0,1590.0,4095.0,2009-09-08 00:54:53+00:00,116.0,91.46692111959288,0.0611831442463533,0.1012965964343598,0.0532544378698224,0.0887573964497041,0.1099137931034482,0.1002155172413793,0.7934233362531851,9.342245442856122,7.371489295214277
JimInhofe,7270292,Sen. Jim Inhofe,Republican,3488,95574.0,343.0,5235.0,2007-07-05 14:39:13+00:00,116.0,89.99048913043478,0.0976058931860036,0.2108655616942909,,,0.0983554712207463,0.2131562302340291,0.9806611879691168,11.467656095522694,5.8377304471659395
DaveJoyceOH14,727242919,Just Dave,Republican,2100,3400.0,757.0,2235.0,2012-07-31 01:11:19+00:00,116.0,90.77470355731224,0.0542582417582417,0.1201923076923077,0.0395256916996047,0.1106719367588932,0.0466666666666666,0.1711111111111111,0.711331011649881,8.131530710604252,6.6293632534374485
SenBobCorker,73303753,Senator Bob Corker,Republican,3194,370287.0,556.0,4299.0,2009-09-11 03:56:08+00:00,115.0,90.24444444444444,0.0360265827212312,0.0870933892969569,0.0505836575875486,0.0739299610894941,0.09375,0.15625,0.6723078663178165,12.822033659615183,6.320768294250582
alfranken,7334402,Al Franken,Democrat,3282,1085092.0,41721.0,4141.0,2007-07-08 21:48:38+00:00,114.0,94.77864583333331,0.0830109039746746,0.0995427365459022,0.0434782608695652,0.0817391304347826,0.1129032258064516,0.1352357320099255,0.0500771384594373,13.897175333988734,10.63875987814672
JRutherfordFL,733672650120253440,John Rutherford,Republican,391,1922.0,302.0,396.0,2016-05-20 14:56:05+00:00,117.0,82.25,0.0227272727272727,0.0738636363636363,,,0.08,0.28,0.7493135581808215,7.561121589530238,5.71042701737487
DonnaShalala,737719829579345920,Donna E. Shalala,Democrat,1491,22719.0,386.0,1629.0,2016-05-31 18:58:08+00:00,116.0,95.82644628099172,0.0354457572502685,0.1385606874328679,,,0.0561403508771929,0.1333333333333333,0.2580018359076726,10.030956857781932,5.955837369464831
WarrenDavidson,742735530287304704,Warren Davidson,Republican,3425,45823.0,3934.0,6719.0,2016-06-14 15:08:44+00:00,117.0,88.28901098901099,0.1455175400606323,0.1810307492420961,,,0.1455175400606323,0.1810307492420961,0.1126794853179931,10.732541427456502,8.277411998949004
MarkWarner,7429102,Mark Warner,Democrat,3635,504959.0,23009.0,12513.0,2007-07-12 14:03:33+00:00,117.0,94.31268221574344,0.0966476462196861,0.1879457917261055,,,0.0966476462196861,0.1879457917261055,0.412050870437494,13.132232516842752,10.043640722719532
McCaulforTexas,743601590,Team McCaul,Republican,3064,3893.0,2109.0,3230.0,2012-08-07 19:43:45+00:00,116.0,83.87834691501746,0.0525192143467122,0.0862510674637062,0.0,0.1176470588235294,0.0525252525252525,0.1121212121212121,0.7362214641709359,8.266935347610456,7.653969180478774
BillPascrell,74508260,"Bill Pascrell, Jr.",Democrat,3768,121210.0,363.0,12983.0,2009-09-15 17:54:32+00:00,117.0,95.3413001912046,0.0594227504244482,0.2811544991511036,,,0.0594227504244482,0.2811544991511036,0.3456620618372292,11.705279857464557,5.8944028342648505
SMurphyCongress,745372686596120576,Stephanie Murphy,Democrat,1779,,,,,117.0,91.609375,0.0588235294117647,0.1254325259515571,,,0.0507614213197969,0.1421319796954314,0.3824056160369542,,
voteloucorrea,746481056145018880,Lou Correa,Democrat,61,783.0,1.0,83.0,2016-06-24 23:12:07+00:00,116.0,93.33333333333331,0.048780487804878,0.0975609756097561,,,0.0526315789473684,0.0789473684210526,0.3721784331592074,6.663132695990803,0.0
DebbieforFL,750046943905058816,Debbie Mucarsel-Powell,Democrat,3333,26627.0,992.0,6803.0,2016-07-04 19:21:41+00:00,116.0,93.6505681818182,0.0994871794871794,0.143076923076923,,,0.0994871794871794,0.143076923076923,0.2467334416738481,10.18968101756145,6.899723107284872
JackBergman_MI1,751799352755052544,Jack Bergman,Republican,405,2274.0,305.0,427.0,2016-07-09 15:25:08+00:00,117.0,85.62162162162163,0.047457627118644,0.1050847457627118,,,0.0757575757575757,0.1742424242424242,0.6751074445129969,7.729295674310482,5.720311776607412
SenPatRoberts,75364211,Senator Pat Roberts,Republican,3170,84493.0,918.0,7213.0,2009-09-18 19:34:56+00:00,116.0,93.5,0.0319148936170212,0.0963704630788485,,,0.0486223662884927,0.1166936790923825,0.914227843216342,11.344423969677138,6.822197390620491
KathyCastorFL,756123897783808000,Kathy Castor,Democrat,3024,3303.0,1190.0,3255.0,2016-07-21 13:49:20+00:00,116.0,95.80566801619432,0.0743405275779376,0.1079136690647482,,,0.0764331210191082,0.1146496815286624,0.2670271392488822,8.10258642539079,7.081708586105575
claudiatenney,756285384,Claudia Tenney,Republican,4271,81313.0,12498.0,18990.0,2012-08-14 02:26:00+00:00,117.0,70.29,0.1232306411323896,0.2006661115736886,,,0.1232306411323896,0.2006661115736886,0.7447318862490275,11.30606118435202,9.433323910489028
GoDutchForMD,757666785244119040,Dutch for Congress,Democrat,84,411.0,143.0,90.0,2016-07-25 20:00:13+00:00,116.0,,0.1621621621621621,0.1351351351351351,,,0.15,0.15,0.4301858710760855,6.018593214496234,4.962844630259907
NMalliotakis,757862089,Nicole Malliotakis,Republican,3788,67409.0,12268.0,24546.0,2012-08-14 20:45:06+00:00,,83.26162790697674,0.0617816091954023,0.1300287356321839,,,0.0617816091954023,0.1300287356321839,,11.118533819143178,9.414749525234143
MikeRogersCamp,76069325,Mike Rogers Campaign,Republican,511,663.0,84.0,603.0,2009-09-21 16:33:45+00:00,116.0,75.97058823529412,0.0762195121951219,0.0701219512195122,,,0.0957446808510638,0.0425531914893617,0.700181804807831,6.4967749901858625,4.430816798843313
CongMikeSimpson,76132891,Cong. Mike Simpson,Republican,2002,20018.0,250.0,2188.0,2009-09-21 20:26:26+00:00,117.0,94.184,0.06744379683597,0.1332223147377185,0.0365853658536585,0.1219512195121951,0.084084084084084,0.1531531531531531,0.634122020951409,9.904387147778964,5.521460917862246
Robert_Aderholt,76452765,Robert Aderholt,Republican,2424,31733.0,501.0,2761.0,2009-09-22 21:16:37+00:00,117.0,89.16883116883118,0.0854700854700854,0.1330128205128205,0.084870848708487,0.1070110701107011,0.1141304347826086,0.1657608695652173,0.6856350540186756,10.365112427854497,6.2166061010848646
SenStabenow,76456274,Sen. Debbie Stabenow,Democrat,3551,150180.0,2261.0,7069.0,2009-09-22 21:30:16+00:00,117.0,95.6078947368421,0.0925737538148524,0.122753475754493,,,0.0934210526315789,0.1302631578947368,0.2118487758548355,11.919589853653875,7.72356247227797
SenAlexander,76649729,Lamar Alexander,Republican,3172,130891.0,531.0,8570.0,2009-09-23 13:58:50+00:00,116.0,93.71190476190476,0.0739795918367346,0.1884110787172011,,,0.0754716981132075,0.1890806904857487,0.7055702162176897,11.782120194759637,6.274762021241939
SheldonforRI,770121222,Sheldon Whitehouse,Democrat,859,9542.0,3818.0,964.0,2012-08-20 19:55:16+00:00,116.0,94.15760869565216,0.0636094674556213,0.1464497041420118,0.0465116279069767,0.0465116279069767,0.0573394495412844,0.1605504587155963,0.1233662966256181,9.163458386076051,8.247482004285693
RoKhanna,771152516,Ro Khanna,Democrat,3913,297335.0,1500.0,23072.0,2012-08-21 09:10:20+00:00,116.0,94.7427536231884,0.1594958713602781,0.1564537157757496,,,0.1594958713602781,0.1564537157757496,0.1466042715029112,12.602614728259493,7.313220387090301
RepCartwright,776664410,Matt Cartwright,Democrat,3262,19467.0,2074.0,3807.0,2012-08-23 20:05:56+00:00,117.0,94.76321138211382,0.0769570986289252,0.1450685537372844,0.0806451612903225,0.1032258064516129,0.0844155844155844,0.1753246753246753,0.2710581309367502,9.876476003289278,7.637234388789473
BurgessOwens,779104195,Burgess Owens,Republican,3363,358737.0,1300.0,7236.0,2012-08-24 23:04:57+00:00,117.0,74.66350710900474,0.1525316455696202,0.1544303797468354,,,0.1525316455696202,0.1544303797468354,0.4965997203163422,12.790344808465596,7.170119543449628
IlhanMN,783792992,Ilhan Omar,Democrat,3518,3066289.0,1697.0,21167.0,2012-08-27 04:21:41+00:00,117.0,94.05345911949684,0.1425546930134086,0.1496118560338744,,,0.1425546930134086,0.1496118560338744,0.087384480596448,14.935978593593394,7.436617265234227
SenatorIsakson,78403308,Johnny Isakson,Republican,3207,66747.0,460.0,6687.0,2009-09-29 20:09:30+00:00,116.0,95.41843971631204,0.0346666666666666,0.1398095238095238,,,0.0394036208732694,0.1352502662406815,0.8089671416046755,11.108664631432267,6.131226489483141
GerryConnolly,78445977,Rep. Gerry Connolly,Democrat,3565,80854.0,841.0,10817.0,2009-09-29 23:17:33+00:00,117.0,95.94919786096256,0.0972346119536128,0.1784121320249777,,,0.0967450271247739,0.1799276672694394,0.3055384487017744,11.300400338116628,6.734591659972948
Gwen4Congress,784965392,Gwen S. Moore,Democrat,3449,3943.0,1254.0,4601.0,2012-08-27 16:03:04+00:00,116.0,94.46428571428572,0.1048034934497816,0.1648471615720524,,,0.0871632329635499,0.1473851030110935,0.1301142269715598,8.279697133877628,7.134093721192866
RepCummings,787373558,Elijah E. Cummings,Democrat,3190,504361.0,1567.0,6899.0,2012-08-28 16:37:01+00:00,116.0,95.6132075471698,0.0784832451499118,0.1596119929453262,,,0.0827586206896551,0.1954022988505747,0.220131803540869,13.13104756049596,7.356918242356021
RepDannyDavis,789244177,Rep. Danny K. Davis,Democrat,3061,18639.0,397.0,4213.0,2012-08-29 12:31:09+00:00,117.0,92.06923076923076,0.1077097505668934,0.1258503401360544,,,0.1077586206896551,0.1221264367816092,0.2599107604557283,9.833011438731804,5.983936280687191
RepStephMurphy,796183515998068736,U.S. Rep. Stephanie Murphy,Democrat,3331,43850.0,1225.0,6081.0,2016-11-09 02:51:57+00:00,116.0,93.48333333333332,0.0491329479768786,0.1926782273603083,,,0.0491329479768786,0.1926782273603083,0.3824056160369542,10.688529997800329,7.110696122978827
RepJimmyPanetta,796736612554117120,Rep. Jimmy Panetta,Democrat,3443,16127.0,610.0,6493.0,2016-11-10 15:29:45+00:00,116.0,94.94435075885328,0.0358885017421602,0.1644599303135888,,,0.0358885017421602,0.1644599303135888,0.3247064173420885,9.688250164980516,6.413458957167357
RepValDemings,798973032362606592,Rep. Val Demings,Democrat,3880,416803.0,893.0,13044.0,2016-11-16 19:36:29+00:00,116.0,95.08928571428572,0.0928655660377358,0.1450471698113207,,,0.0928655660377358,0.1450471698113207,0.2811590550819671,12.940368967092128,6.794586580876499
Vote4Cleaver,801478506,Cleaver For Congress 🗳,Democrat,1371,1180.0,490.0,1450.0,2012-09-04 00:09:44+00:00,116.0,93.3175355450237,0.088150289017341,0.0751445086705202,0.032258064516129,0.0,0.101010101010101,0.0959595959595959,0.3296734315600044,7.07326971745971,6.194405391104672
JacksonLeeTX18,80612021,Sheila Jackson Lee,Democrat,3470,113048.0,2386.0,12779.0,2009-10-07 16:13:13+00:00,117.0,92.05813953488372,0.0698208543867707,0.1561782269177767,,,0.0698208543867707,0.1561782269177767,0.1483093188403823,11.635567786262582,7.777373602657861
RepDrewFerguson,806583915012046848,Congressman Drew Ferguson,Republican,2619,13132.0,511.0,2739.0,2016-12-07 19:39:25+00:00,116.0,87.1301775147929,0.0524691358024691,0.1352880658436214,,,0.0556173526140155,0.1757508342602892,0.7319223976819962,9.482807278621483,6.236369590203704
RepRaskin,806906355214852096,Rep. Jamie Raskin,Democrat,3359,523925.0,6054.0,11492.0,2016-12-08 17:00:41+00:00,116.0,96.56521739130434,0.0515390121689334,0.1539012168933428,,,0.0515390121689334,0.1539012168933428,0.1318246472094618,13.169103823288143,8.708474489581665
RepOHalleran,808416682972770304,Rep. Tom O'Halleran,Democrat,3384,17821.0,4409.0,6414.0,2016-12-12 21:02:11+00:00,116.0,88.88915094339623,0.0396546210425327,0.1941157659098177,,,0.0396546210425327,0.1941157659098177,0.4789714885073652,9.7881328161731,8.391403185357937
Malinowski,811239440916054016,Tom Malinowski,Democrat,3477,53737.0,738.0,4598.0,2016-12-20 15:58:49+00:00,116.0,96.417439703154,0.1369137670196671,0.1940242057488653,,,0.1417607223476298,0.2108352144469526,0.3336070959781226,10.891857056271833,6.6039438246004725
SenCortezMasto,811313565760163840,Senator Cortez Masto,Democrat,3413,63221.0,930.0,10804.0,2016-12-20 20:53:22+00:00,116.0,93.54395604395604,0.141860465116279,0.1290697674418604,,,0.141860465116279,0.1290697674418604,0.2619995231477934,11.054391803423693,6.835184586147301
votetimscott,81191343,Tim Scott,Republican,1952,41716.0,1268.0,2675.0,2009-10-09 20:07:32+00:00,116.0,84.30316742081448,0.0876176683562635,0.1448225923244026,0.0679245283018867,0.1886792452830188,0.0992990654205607,0.1436915887850467,0.8573460771368586,10.638640027241104,7.145196134997171
RepTrey,811986281177772032,Trey Hollingsworth,Republican,895,13252.0,673.0,911.0,2016-12-22 17:26:30+00:00,116.0,90.85714285714286,0.0536912751677852,0.1476510067114094,,,0.0522088353413654,0.1967871485943775,0.603854991245887,9.491903763419787,6.511745329644728
JohnsonLeads,81207735,Bill Johnson,Republican,1104,4387.0,1103.0,1744.0,2009-10-09 21:32:58+00:00,116.0,85.72413793103448,0.0588235294117647,0.0916289592760181,0.0391304347826087,0.0956521739130434,0.0990990990990991,0.0990990990990991,0.8261564165438922,8.386400901166214,7.005789019253503
RepBrianMast,814103950404239360,Rep. Brian Mast,Republican,3573,63359.0,482.0,5735.0,2016-12-28 13:41:21+00:00,116.0,87.35969084423306,0.0835415922884684,0.1595858621920742,,,0.0835415922884684,0.1595858621920742,0.6800766808911581,11.056572243535474,6.1779441140506
CongressmanRaja,814179031956488192,Congressman Raja Krishnamoorthi,Democrat,3809,180243.0,1143.0,12023.0,2016-12-28 18:39:42+00:00,116.0,95.2007434944238,0.0789733464955577,0.1990786442908851,,,0.0789733464955577,0.1990786442908851,0.338660997361202,12.102061219441643,7.04141166379481
RepJackBergman,815241612154417152,Rep. Jack Bergman,Republican,1382,11647.0,676.0,1426.0,2016-12-31 17:02:01+00:00,116.0,91.11607142857144,0.0546116504854368,0.108009708737864,,,0.046875,0.10625,0.6751074445129969,9.362803915102651,6.516193076042964
RepJoshG,815310506596691968,Rep Josh Gottheimer,Democrat,3653,19473.0,212.0,9704.0,2016-12-31 21:35:47+00:00,116.0,95.70236439499304,0.051023525817293,0.1194622670333027,,,0.051023525817293,0.1194622670333027,0.5869800877664809,9.876784169701578,5.356586274672012
RepJayapal,815733290955112448,Rep. Pramila Jayapal,Democrat,4302,628172.0,2730.0,28341.0,2017-01-02 01:35:46+00:00,116.0,94.29915333960489,0.0539948923750456,0.1222181685516235,,,0.0539948923750456,0.1222181685516235,0.1040074122013925,13.350569293300909,7.912056888179006
DrNealDunnFL2,815952318487298048,Dr. Neal Dunn,Republican,2546,10851.0,295.0,2631.0,2017-01-02 16:06:07+00:00,117.0,91.16666666666669,0.0609675281643472,0.1192842942345924,,,0.0828571428571428,0.1457142857142857,0.4012544133600465,9.292012520620208,5.68697535633982
RepGallagher,815966620300480512,Rep. Gallagher Press Office,Republican,3473,37451.0,465.0,4920.0,2017-01-02 17:02:57+00:00,116.0,93.14362416107384,0.1202797202797202,0.2132867132867132,,,0.1246808510638297,0.2268085106382978,0.7539130869564846,10.530788690858559,6.142037405587356
RepLouCorrea,815985039485837312,Rep. Lou Correa,Democrat,1263,26812.0,42.0,1397.0,2017-01-02 18:16:08+00:00,117.0,94.10169491525424,0.0413793103448275,0.1330049261083744,,,0.0429362880886426,0.149584487534626,0.3721784331592074,10.196604827477849,3.7376696182833684
RepDavidKustoff,816012124505931776,Rep. David Kustoff,Republican,2888,14225.0,828.0,3042.0,2017-01-02 20:03:46+00:00,116.0,89.69101123595506,0.0239162929745889,0.1109865470852018,,,0.0253968253968253,0.1227513227513227,0.6911944459956604,9.562756258994531,6.71901315438526
RepCharlieCrist,816030424778543104,Congressman Charlie Crist,Democrat,3392,20920.0,524.0,4483.0,2017-01-02 21:16:29+00:00,116.0,95.82344213649851,0.0460526315789473,0.1233552631578947,,,0.052073732718894,0.1341013824884792,0.3411516950134915,9.94846091817886,6.261491684321042
RepRooney,816111677917851648,Francis Rooney,Republican,1103,12489.0,462.0,1139.0,2017-01-03 02:39:21+00:00,116.0,89.48421052631579,0.0409448818897637,0.1070866141732283,,,0.0534979423868312,0.1481481481481481,0.6793393012932268,9.432603535863086,6.135564891081739
RepJimBanks,816131319033950208,Jim Banks,Republican,3576,85958.0,1795.0,10666.0,2017-01-03 03:57:24+00:00,116.0,81.8409090909091,0.1150131694468832,0.1453028972783143,,,0.1150131694468832,0.1453028972783143,0.855789534859714,11.36161408385013,7.492760300922379
RepCarbajal,816157667882373120,Rep. Salud Carbajal,Democrat,3256,15366.0,1044.0,5348.0,2017-01-03 05:42:06+00:00,116.0,94.51748251748252,0.0683161004431314,0.1495568685376661,,,0.0683161004431314,0.1495568685376661,0.2925317027842982,9.63991255542758,6.950814768442584
RepMcEachin,816181091673448448,Rep. Donald McEachin,Democrat,3456,14199.0,1396.0,6164.0,2017-01-03 07:15:10+00:00,116.0,92.4905462184874,0.0616057233704292,0.1542130365659777,,,0.0589277802392556,0.1586176340274701,0.2615916408786385,9.560926818574357,7.241366283322318
RepArrington,816284664658874368,Rep. Jodey Arrington,Republican,3324,19530.0,1688.0,3933.0,2017-01-03 14:06:44+00:00,116.0,86.2445652173913,0.0611423974255832,0.1194690265486725,,,0.0610640870616686,0.1287787182587666,0.7387787252807354,9.879707023870724,7.431299675155903
RepRoKhanna,816298918468259840,Rep. Ro Khanna,Democrat,3620,113961.0,1861.0,11911.0,2017-01-03 15:03:23+00:00,116.0,95.47005988023952,0.0673174015483002,0.1635812857623695,,,0.0673174015483002,0.1635812857623695,0.1466042715029112,11.64361156358212,7.528869256642251
RepBrianFitz,816303263586914304,Rep. Brian Fitzpatrick 🇺🇸,Republican,3451,21344.0,354.0,3812.0,2017-01-03 15:20:39+00:00,117.0,91.15527065527066,0.0447396015379238,0.1041593848304788,,,0.0441115272575946,0.1065334997919267,0.6585979559774433,9.96852594871535,5.869296913133774
RepAndyBiggsAZ,816652616625168384,Rep Andy Biggs,Republican,3817,464845.0,1751.0,21228.0,2017-01-04 14:28:51+00:00,116.0,77.85690235690235,0.0660480349344978,0.1517467248908297,,,0.0660480349344978,0.1517467248908297,0.8148454751834047,13.049459295668255,7.467942332285852
SenJohnKennedy,816683274076614656,John Kennedy,Republican,3141,363047.0,1305.0,3405.0,2017-01-04 16:30:40+00:00,116.0,91.81444241316272,0.1113680154142581,0.153757225433526,,,0.1183206106870229,0.173391494002181,0.8715136363820121,12.80228758144964,7.173958319756794
RepTomSuozzi,816705409486618624,Tom Suozzi,Democrat,2659,19036.0,148.0,2808.0,2017-01-04 17:58:38+00:00,116.0,92.25379939209726,0.059299191374663,0.1307277628032345,,,0.0650060753341433,0.1281895504252733,0.3800139695726084,9.854087202241,4.997212273764115
