party,date,tweet_count
Democrat,2017-12-25,84
Republican,2017-12-25,145
Democrat,2017-12-26,46
Republican,2017-12-26,38
Democrat,2017-12-27,49
Republican,2017-12-27,59
Democrat,2017-12-28,83
Republican,2017-12-28,76
Democrat,2017-12-29,86
Republican,2017-12-29,82
Democrat,2017-12-30,49
Republican,2017-12-30,47
Democrat,2017-12-31,80
Republican,2017-12-31,46
Democrat,2018-01-01,96
Republican,2018-01-01,116
Democrat,2018-01-02,109
Republican,2018-01-02,132
Democrat,2018-01-03,152
Republican,2018-01-03,146
Democrat,2018-01-04,180
Republican,2018-01-04,174
Democrat,2018-01-05,148
Republican,2018-01-05,142
Democrat,2018-01-06,80
Republican,2018-01-06,60
Democrat,2018-01-07,67
Republican,2018-01-07,37
Democrat,2018-01-08,161
Republican,2018-01-08,157
Democrat,2018-01-09,223
Republican,2018-01-09,311
Democrat,2018-01-10,225
Republican,2018-01-10,242
Democrat,2018-01-11,225
Republican,2018-01-11,277
Democrat,2018-01-12,250
Republican,2018-01-12,179
Democrat,2018-01-13,109
Republican,2018-01-13,79
Democrat,2018-01-14,71
Republican,2018-01-14,51
Democrat,2018-01-15,217
Republican,2018-01-15,166
Democrat,2018-01-16,189
Republican,2018-01-16,210
Democrat,2018-01-17,210
Republican,2018-01-17,302
Democrat,2018-01-18,280
Republican,2018-01-18,259
Democrat,2018-01-19,211
Republican,2018-01-19,465
Democrat,2018-01-20,341
Republican,2018-01-20,342
Democrat,2018-01-21,133
Republican,2018-01-21,128
Democrat,2018-01-22,187
Republican,2018-01-22,283
Democrat,2018-01-23,164
Republican,2018-01-23,260
Democrat,2018-01-24,212
Republican,2018-01-24,270
Democrat,2018-01-25,213
Republican,2018-01-25,264
Democrat,2018-01-26,183
Republican,2018-01-26,211
Democrat,2018-01-27,99
Republican,2018-01-27,93
Democrat,2018-01-28,69
Republican,2018-01-28,44
Democrat,2018-01-29,172
Republican,2018-01-29,225
Democrat,2018-01-30,259
Republican,2018-01-30,323
Democrat,2018-01-31,494
Republican,2018-01-31,827
Democrat,2018-02-01,194
Republican,2018-02-01,255
Democrat,2018-02-02,287
Republican,2018-02-02,257
Democrat,2018-02-03,129
Republican,2018-02-03,56
Democrat,2018-02-04,141
Republican,2018-02-04,64
Democrat,2018-02-05,202
Republican,2018-02-05,171
Democrat,2018-02-06,260
Republican,2018-02-06,303
Democrat,2018-02-07,259
Republican,2018-02-07,309
Democrat,2018-02-08,205
Republican,2018-02-08,248
Democrat,2018-02-09,213
Republican,2018-02-09,273
Democrat,2018-02-10,98
Republican,2018-02-10,81
Democrat,2018-02-11,418
Republican,2018-02-11,59
Democrat,2018-02-12,502
Republican,2018-02-12,205
Democrat,2018-02-13,501
Republican,2018-02-13,290
Democrat,2018-02-14,350
Republican,2018-02-14,343
Democrat,2018-02-15,394
Republican,2018-02-15,219
Democrat,2018-02-16,274
Republican,2018-02-16,187
Democrat,2018-02-17,125
Republican,2018-02-17,96
Democrat,2018-02-18,199
Republican,2018-02-18,71
Democrat,2018-02-19,116
Republican,2018-02-19,126
Democrat,2018-02-20,206
Republican,2018-02-20,218
Democrat,2018-02-21,243
Republican,2018-02-21,255
Democrat,2018-02-22,323
Republican,2018-02-22,218
Democrat,2018-02-23,245
Republican,2018-02-23,206
Democrat,2018-02-24,135
Republican,2018-02-24,92
Democrat,2018-02-25,112
Republican,2018-02-25,54
Democrat,2018-02-26,217
Republican,2018-02-26,170
Democrat,2018-02-27,351
Republican,2018-02-27,329
Democrat,2018-02-28,283
Republican,2018-02-28,336
Democrat,2018-03-01,274
Republican,2018-03-01,277
Democrat,2018-03-02,210
Republican,2018-03-02,182
Democrat,2018-03-03,128
Republican,2018-03-03,98
Democrat,2018-03-04,95
Republican,2018-03-04,65
Democrat,2018-03-05,193
Republican,2018-03-05,202
Democrat,2018-03-06,324
Republican,2018-03-06,373
Democrat,2018-03-07,292
Republican,2018-03-07,353
Democrat,2018-03-08,393
Republican,2018-03-08,314
Democrat,2018-03-09,238
Republican,2018-03-09,295
Democrat,2018-03-10,135
Republican,2018-03-10,118
Democrat,2018-03-11,102
Republican,2018-03-11,58
Democrat,2018-03-12,245
Republican,2018-03-12,195
Democrat,2018-03-13,340
Republican,2018-03-13,311
Democrat,2018-03-14,407
Republican,2018-03-14,372
Democrat,2018-03-15,300
Republican,2018-03-15,359
Democrat,2018-03-16,280
Republican,2018-03-16,273
Democrat,2018-03-17,158
Republican,2018-03-17,118
Democrat,2018-03-18,122
Republican,2018-03-18,59
Democrat,2018-03-19,215
Republican,2018-03-19,217
Democrat,2018-03-20,296
Republican,2018-03-20,351
Democrat,2018-03-21,328
Republican,2018-03-21,320
Democrat,2018-03-22,376
Republican,2018-03-22,351
Democrat,2018-03-23,380
Republican,2018-03-23,293
Democrat,2018-03-24,347
Republican,2018-03-24,91
Democrat,2018-03-25,126
Republican,2018-03-25,55
Democrat,2018-03-26,197
Republican,2018-03-26,173
Democrat,2018-03-27,241
Republican,2018-03-27,200
Democrat,2018-03-28,222
Republican,2018-03-28,255
Democrat,2018-03-29,265
Republican,2018-03-29,306
Democrat,2018-03-30,234
Republican,2018-03-30,165
Democrat,2018-03-31,135
Republican,2018-03-31,62
Democrat,2018-04-01,129
Republican,2018-04-01,154
Democrat,2018-04-02,177
Republican,2018-04-02,141
Democrat,2018-04-03,244
Republican,2018-04-03,210
Democrat,2018-04-04,316
Republican,2018-04-04,222
Democrat,2018-04-05,239
Republican,2018-04-05,223
Democrat,2018-04-06,204
Republican,2018-04-06,227
Democrat,2018-04-07,133
Republican,2018-04-07,71
Democrat,2018-04-08,108
Republican,2018-04-08,68
Democrat,2018-04-09,190
Republican,2018-04-09,200
Democrat,2018-04-10,392
Republican,2018-04-10,265
Democrat,2018-04-11,371
Republican,2018-04-11,427
Democrat,2018-04-12,323
Republican,2018-04-12,374
Democrat,2018-04-13,256
Republican,2018-04-13,255
Democrat,2018-04-14,208
Republican,2018-04-14,159
Democrat,2018-04-15,128
Republican,2018-04-15,81
Democrat,2018-04-16,256
Republican,2018-04-16,226
Democrat,2018-04-17,360
Republican,2018-04-17,478
Democrat,2018-04-18,399
Republican,2018-04-18,503
Democrat,2018-04-19,342
Republican,2018-04-19,286
Democrat,2018-04-20,339
Republican,2018-04-20,206
Democrat,2018-04-21,134
Republican,2018-04-21,94
Democrat,2018-04-22,166
Republican,2018-04-22,58
Democrat,2018-04-23,226
Republican,2018-04-23,233
Democrat,2018-04-24,245
Republican,2018-04-24,295
Democrat,2018-04-25,309
Republican,2018-04-25,310
Democrat,2018-04-26,359
Republican,2018-04-26,348
Democrat,2018-04-27,233
Republican,2018-04-27,248
Democrat,2018-04-28,123
Republican,2018-04-28,92
Democrat,2018-04-29,87
Republican,2018-04-29,59
Democrat,2018-04-30,217
Republican,2018-04-30,248
Democrat,2018-05-01,299
Republican,2018-05-01,262
Democrat,2018-05-02,247
Republican,2018-05-02,276
Democrat,2018-05-03,251
Republican,2018-05-03,312
Democrat,2018-05-04,312
Republican,2018-05-04,258
Democrat,2018-05-05,165
Republican,2018-05-05,87
Democrat,2018-05-06,101
Republican,2018-05-06,55
Democrat,2018-05-07,236
Republican,2018-05-07,220
Democrat,2018-05-08,351
Republican,2018-05-08,434
Democrat,2018-05-09,357
Republican,2018-05-09,382
Democrat,2018-05-10,271
Republican,2018-05-10,296
Democrat,2018-05-11,252
Republican,2018-05-11,223
Democrat,2018-05-12,187
Republican,2018-05-12,67
Democrat,2018-05-13,167
Republican,2018-05-13,145
Democrat,2018-05-14,217
Republican,2018-05-14,255
Democrat,2018-05-15,288
Republican,2018-05-15,328
Democrat,2018-05-16,381
Republican,2018-05-16,328
Democrat,2018-05-17,343
Republican,2018-05-17,305
Democrat,2018-05-18,328
Republican,2018-05-18,223
Democrat,2018-05-19,191
Republican,2018-05-19,98
Democrat,2018-05-20,122
Republican,2018-05-20,48
Democrat,2018-05-21,227
Republican,2018-05-21,208
Democrat,2018-05-22,326
Republican,2018-05-22,370
Democrat,2018-05-23,363
Republican,2018-05-23,352
Democrat,2018-05-24,300
Republican,2018-05-24,324
Democrat,2018-05-25,262
Republican,2018-05-25,189
Democrat,2018-05-26,155
Republican,2018-05-26,107
Democrat,2018-05-27,109
Republican,2018-05-27,60
Democrat,2018-05-28,221
Republican,2018-05-28,248
Democrat,2018-05-29,237
Republican,2018-05-29,193
Democrat,2018-05-30,331
Republican,2018-05-30,235
Democrat,2018-05-31,301
Republican,2018-05-31,230
Democrat,2018-06-01,345
Republican,2018-06-01,254
Democrat,2018-06-02,200
Republican,2018-06-02,101
Democrat,2018-06-03,142
Republican,2018-06-03,44
Democrat,2018-06-04,247
Republican,2018-06-04,209
Democrat,2018-06-05,380
Republican,2018-06-05,292
Democrat,2018-06-06,475
Republican,2018-06-06,473
Democrat,2018-06-07,346
Republican,2018-06-07,339
Democrat,2018-06-08,345
Republican,2018-06-08,255
Democrat,2018-06-09,207
Republican,2018-06-09,123
Democrat,2018-06-10,136
Republican,2018-06-10,83
Democrat,2018-06-11,297
Republican,2018-06-11,228
Democrat,2018-06-12,352
Republican,2018-06-12,366
Democrat,2018-06-13,465
Republican,2018-06-13,392
Democrat,2018-06-14,369
Republican,2018-06-14,521
Democrat,2018-06-15,353
Republican,2018-06-15,262
Democrat,2018-06-16,163
Republican,2018-06-16,96
Democrat,2018-06-17,229
Republican,2018-06-17,146
Democrat,2018-06-18,303
Republican,2018-06-18,200
Democrat,2018-06-19,455
Republican,2018-06-19,283
Democrat,2018-06-20,505
Republican,2018-06-20,354
Democrat,2018-06-21,392
Republican,2018-06-21,371
Democrat,2018-06-22,337
Republican,2018-06-22,328
Democrat,2018-06-23,186
Republican,2018-06-23,123
Democrat,2018-06-24,144
Republican,2018-06-24,56
Democrat,2018-06-25,319
Republican,2018-06-25,239
Democrat,2018-06-26,462
Republican,2018-06-26,348
Democrat,2018-06-27,492
Republican,2018-06-27,445
Democrat,2018-06-28,367
Republican,2018-06-28,314
Democrat,2018-06-29,310
Republican,2018-06-29,234
Democrat,2018-06-30,270
Republican,2018-06-30,67
Democrat,2018-07-01,131
Republican,2018-07-01,70
Democrat,2018-07-02,255
Republican,2018-07-02,162
Democrat,2018-07-03,260
Republican,2018-07-03,190
Democrat,2018-07-04,303
Republican,2018-07-04,298
Democrat,2018-07-05,262
Republican,2018-07-05,156
Democrat,2018-07-06,254
Republican,2018-07-06,193
Democrat,2018-07-07,122
Republican,2018-07-07,65
Democrat,2018-07-08,103
Republican,2018-07-08,58
Democrat,2018-07-09,248
Republican,2018-07-09,183
Democrat,2018-07-10,430
Republican,2018-07-10,430
Democrat,2018-07-11,402
Republican,2018-07-11,360
Democrat,2018-07-12,339
Republican,2018-07-12,355
Democrat,2018-07-13,337
Republican,2018-07-13,254
Democrat,2018-07-14,150
Republican,2018-07-14,86
Democrat,2018-07-15,127
Republican,2018-07-15,72
Democrat,2018-07-16,402
Republican,2018-07-16,240
Democrat,2018-07-17,379
Republican,2018-07-17,300
Democrat,2018-07-18,334
Republican,2018-07-18,382
Democrat,2018-07-19,401
Republican,2018-07-19,309
Democrat,2018-07-20,309
Republican,2018-07-20,224
Democrat,2018-07-21,171
Republican,2018-07-21,114
Democrat,2018-07-22,120
Republican,2018-07-22,52
Democrat,2018-07-23,272
Republican,2018-07-23,242
Democrat,2018-07-24,368
Republican,2018-07-24,346
Democrat,2018-07-25,398
Republican,2018-07-25,366
Democrat,2018-07-26,422
Republican,2018-07-26,339
Democrat,2018-07-27,341
Republican,2018-07-27,261
Democrat,2018-07-28,176
Republican,2018-07-28,105
Democrat,2018-07-29,161
Republican,2018-07-29,67
Democrat,2018-07-30,284
Republican,2018-07-30,221
Democrat,2018-07-31,337
Republican,2018-07-31,254
Democrat,2018-08-01,387
Republican,2018-08-01,285
Democrat,2018-08-02,307
Republican,2018-08-02,259
Democrat,2018-08-03,292
Republican,2018-08-03,240
Democrat,2018-08-04,203
Republican,2018-08-04,124
Democrat,2018-08-05,122
Republican,2018-08-05,61
Democrat,2018-08-06,308
Republican,2018-08-06,204
Democrat,2018-08-07,375
Republican,2018-08-07,338
Democrat,2018-08-08,349
Republican,2018-08-08,271
Democrat,2018-08-09,339
Republican,2018-08-09,253
Democrat,2018-08-10,252
Republican,2018-08-10,240
Democrat,2018-08-11,167
Republican,2018-08-11,112
Democrat,2018-08-12,157
Republican,2018-08-12,73
Democrat,2018-08-13,281
Republican,2018-08-13,230
Democrat,2018-08-14,361
Republican,2018-08-14,311
Democrat,2018-08-15,367
Republican,2018-08-15,282
Democrat,2018-08-16,396
Republican,2018-08-16,298
Democrat,2018-08-17,249
Republican,2018-08-17,278
Democrat,2018-08-18,182
Republican,2018-08-18,137
Democrat,2018-08-19,144
Republican,2018-08-19,72
Democrat,2018-08-20,245
Republican,2018-08-20,193
Democrat,2018-08-21,389
Republican,2018-08-21,276
Democrat,2018-08-22,353
Republican,2018-08-22,259
Democrat,2018-08-23,380
Republican,2018-08-23,217
Democrat,2018-08-24,348
Republican,2018-08-24,287
Democrat,2018-08-25,269
Republican,2018-08-25,116
Democrat,2018-08-26,314
Republican,2018-08-26,220
Democrat,2018-08-27,277
Republican,2018-08-27,187
Democrat,2018-08-28,371
Republican,2018-08-28,258
Democrat,2018-08-29,341
Republican,2018-08-29,295
Democrat,2018-08-30,305
Republican,2018-08-30,254
Democrat,2018-08-31,278
Republican,2018-08-31,238
Democrat,2018-09-01,162
Republican,2018-09-01,108
Democrat,2018-09-02,131
Republican,2018-09-02,67
Democrat,2018-09-03,298
Republican,2018-09-03,180
Democrat,2018-09-04,294
Republican,2018-09-04,284
Democrat,2018-09-05,403
Republican,2018-09-05,414
Democrat,2018-09-06,365
Republican,2018-09-06,435
Democrat,2018-09-07,370
Republican,2018-09-07,329
Democrat,2018-09-08,213
Republican,2018-09-08,166
Democrat,2018-09-09,221
Republican,2018-09-09,119
Democrat,2018-09-10,298
Republican,2018-09-10,322
Democrat,2018-09-11,393
Republican,2018-09-11,517
Democrat,2018-09-12,408
Republican,2018-09-12,407
Democrat,2018-09-13,446
Republican,2018-09-13,402
Democrat,2018-09-14,353
Republican,2018-09-14,299
Democrat,2018-09-15,241
Republican,2018-09-15,184
Democrat,2018-09-16,208
Republican,2018-09-16,111
Democrat,2018-09-17,332
Republican,2018-09-17,345
Democrat,2018-09-18,439
Republican,2018-09-18,375
Democrat,2018-09-19,320
Republican,2018-09-19,298
Democrat,2018-09-20,412
Republican,2018-09-20,305
Democrat,2018-09-21,508
Republican,2018-09-21,333
Democrat,2018-09-22,255
Republican,2018-09-22,181
Democrat,2018-09-23,200
Republican,2018-09-23,110
Democrat,2018-09-24,335
Republican,2018-09-24,235
Democrat,2018-09-25,476
Republican,2018-09-25,361
Democrat,2018-09-26,373
Republican,2018-09-26,414
Democrat,2018-09-27,368
Republican,2018-09-27,277
Democrat,2018-09-28,380
Republican,2018-09-28,342
Democrat,2018-09-29,279
Republican,2018-09-29,138
Democrat,2018-09-30,210
Republican,2018-09-30,118
Democrat,2018-10-01,413
Republican,2018-10-01,345
Democrat,2018-10-02,472
Republican,2018-10-02,426
Democrat,2018-10-03,435
Republican,2018-10-03,357
Democrat,2018-10-04,402
Republican,2018-10-04,312
Democrat,2018-10-05,436
Republican,2018-10-05,386
Democrat,2018-10-06,397
Republican,2018-10-06,262
Democrat,2018-10-07,216
Republican,2018-10-07,81
Democrat,2018-10-08,337
Republican,2018-10-08,204
Democrat,2018-10-09,467
Republican,2018-10-09,321
Democrat,2018-10-10,485
Republican,2018-10-10,325
Democrat,2018-10-11,466
Republican,2018-10-11,326
Democrat,2018-10-12,415
Republican,2018-10-12,360
Democrat,2018-10-13,316
Republican,2018-10-13,221
Democrat,2018-10-14,348
Republican,2018-10-14,78
Democrat,2018-10-15,423
Republican,2018-10-15,276
Democrat,2018-10-16,475
Republican,2018-10-16,311
Democrat,2018-10-17,477
Republican,2018-10-17,379
Democrat,2018-10-18,515
Republican,2018-10-18,348
Democrat,2018-10-19,431
Republican,2018-10-19,350
Democrat,2018-10-20,413
Republican,2018-10-20,221
Democrat,2018-10-21,319
Republican,2018-10-21,105
Democrat,2018-10-22,542
Republican,2018-10-22,319
Democrat,2018-10-23,513
Republican,2018-10-23,339
Democrat,2018-10-24,550
Republican,2018-10-24,472
Democrat,2018-10-25,527
Republican,2018-10-25,387
Democrat,2018-10-26,517
Republican,2018-10-26,388
Democrat,2018-10-27,448
Republican,2018-10-27,298
Democrat,2018-10-28,354
Republican,2018-10-28,149
Democrat,2018-10-29,457
Republican,2018-10-29,247
Democrat,2018-10-30,599
Republican,2018-10-30,367
Democrat,2018-10-31,603
Republican,2018-10-31,389
Democrat,2018-11-01,614
Republican,2018-11-01,348
Democrat,2018-11-02,594
Republican,2018-11-02,391
Democrat,2018-11-03,575
Republican,2018-11-03,271
Democrat,2018-11-04,519
Republican,2018-11-04,201
Democrat,2018-11-05,671
Republican,2018-11-05,369
Democrat,2018-11-06,1076
Republican,2018-11-06,512
Democrat,2018-11-07,577
Republican,2018-11-07,287
Democrat,2018-11-08,285
Republican,2018-11-08,144
Democrat,2018-11-09,218
Republican,2018-11-09,156
Democrat,2018-11-10,127
Republican,2018-11-10,130
Democrat,2018-11-11,209
Republican,2018-11-11,237
Democrat,2018-11-12,143
Republican,2018-11-12,117
Democrat,2018-11-13,221
Republican,2018-11-13,171
Democrat,2018-11-14,252
Republican,2018-11-14,247
Democrat,2018-11-15,266
Republican,2018-11-15,267
Democrat,2018-11-16,216
Republican,2018-11-16,204
Democrat,2018-11-17,89
Republican,2018-11-17,70
Democrat,2018-11-18,76
Republican,2018-11-18,47
Democrat,2018-11-19,153
Republican,2018-11-19,159
Democrat,2018-11-20,220
Republican,2018-11-20,176
Democrat,2018-11-21,128
Republican,2018-11-21,145
Democrat,2018-11-22,176
Republican,2018-11-22,205
Democrat,2018-11-23,69
Republican,2018-11-23,68
Democrat,2018-11-24,126
Republican,2018-11-24,111
Democrat,2018-11-25,89
Republican,2018-11-25,44
Democrat,2018-11-26,215
Republican,2018-11-26,148
Democrat,2018-11-27,219
Republican,2018-11-27,198
Democrat,2018-11-28,294
Republican,2018-11-28,209
Democrat,2018-11-29,298
Republican,2018-11-29,261
Democrat,2018-11-30,293
Republican,2018-11-30,212
Democrat,2018-12-01,250
Republican,2018-12-01,277
Democrat,2018-12-02,119
Republican,2018-12-02,90
Democrat,2018-12-03,198
Republican,2018-12-03,192
Democrat,2018-12-04,193
Republican,2018-12-04,171
Democrat,2018-12-05,153
Republican,2018-12-05,147
Democrat,2018-12-06,204
Republican,2018-12-06,192
Democrat,2018-12-07,230
Republican,2018-12-07,278
Democrat,2018-12-08,105
Republican,2018-12-08,75
Democrat,2018-12-09,91
Republican,2018-12-09,47
Democrat,2018-12-10,229
Republican,2018-12-10,134
Democrat,2018-12-11,293
Republican,2018-12-11,318
Democrat,2018-12-12,268
Republican,2018-12-12,286
Democrat,2018-12-13,246
Republican,2018-12-13,251
Democrat,2018-12-14,300
Republican,2018-12-14,165
Democrat,2018-12-15,210
Republican,2018-12-15,94
Democrat,2018-12-16,108
Republican,2018-12-16,51
Democrat,2018-12-17,144
Republican,2018-12-17,162
Democrat,2018-12-18,197
Republican,2018-12-18,183
Democrat,2018-12-19,234
Republican,2018-12-19,205
Democrat,2018-12-20,318
Republican,2018-12-20,324
Democrat,2018-12-21,299
Republican,2018-12-21,247
Democrat,2018-12-22,240
Republican,2018-12-22,87
Democrat,2018-12-23,86
Republican,2018-12-23,83
Democrat,2018-12-24,86
Republican,2018-12-24,48
Democrat,2018-12-25,156
Republican,2018-12-25,171
Democrat,2018-12-26,91
Republican,2018-12-26,30
Democrat,2018-12-27,69
Republican,2018-12-27,47
Democrat,2018-12-28,105
Republican,2018-12-28,64
Democrat,2018-12-29,77
Republican,2018-12-29,44
Democrat,2018-12-30,64
Republican,2018-12-30,30
Democrat,2018-12-31,108
Republican,2018-12-31,47
Democrat,2019-01-01,144
Republican,2019-01-01,111
Democrat,2019-01-02,142
Republican,2019-01-02,88
Democrat,2019-01-03,365
Republican,2019-01-03,305
Democrat,2019-01-04,345
Republican,2019-01-04,306
Democrat,2019-01-05,138
Republican,2019-01-05,66
Democrat,2019-01-06,101
Republican,2019-01-06,56
Democrat,2019-01-07,221
Republican,2019-01-07,186
Democrat,2019-01-08,313
Republican,2019-01-08,190
Democrat,2019-01-09,535
Republican,2019-01-09,463
Democrat,2019-01-10,374
Republican,2019-01-10,308
Democrat,2019-01-11,305
Republican,2019-01-11,268
Democrat,2019-01-12,135
Republican,2019-01-12,71
Democrat,2019-01-13,114
Republican,2019-01-13,40
Democrat,2019-01-14,181
Republican,2019-01-14,150
Democrat,2019-01-15,366
Republican,2019-01-15,254
Democrat,2019-01-16,369
Republican,2019-01-16,314
Democrat,2019-01-17,366
Republican,2019-01-17,250
Democrat,2019-01-18,267
Republican,2019-01-18,318
Democrat,2019-01-19,217
Republican,2019-01-19,143
